sentence,label
communication skills,1
nice teacher well prepared teaching subject,1
makes lesson understandable us,1
knowledge particular course,1
always provides ppt,1
way explains lesson clear understandable classes also efficient,1
effective teacher understand quickly lesson,1
instructor used example related life people also used graphs statistics reference learners,1
showing kindness fairness creativity teaching religious person,1
good communicating skills way teach us,1
always put god first starting lesson,1
clearly explains every lesson discussed gives example us fully understand topic,1
profs strength include good elucidating lesson,1
hard worker also excellent teacher also take pleasure actions material teaches exciting respond also think working students,1
understandable,1
provide enjoyable activities kind considerate teaches well creates welcoming environment,1
explained lesson conveniently gave examples apply real life,1
nagpapaactivity pagnaglelesson mas natututo isolve si ganyan nagbibigay motivational words,1
pagiging maintidihin student,1
shes kind effective explain well shes teaching,1
knowledgeable dedicated work,1
great explaining,1
god centered person love attitude,1
prof teaches lesson detailed organized manner thats every lesson tackles easy us absorb also uses different examples relate,1
knowledgeable course,1
professional easy approach time showcases qualities noble professor subject,1
flexibility openness creativity,1
knowledgeable course,1
explains course class well love provides quizzes,1
theres exchanging ideas happen,1
lessons concise easy understand instructor also share examples life lessons find enjoyable,1
knows teaching us also knowledgeable course,1
pro subject kind considerate thank,1
explains well,1
knows teach,1
professional noble interesting instructor made class understand lesson clearly make funny moments made us learn laugh somehow ease stress time class,1
